student_id,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,semester,credits_registered,credits_passed,failed_courses,attendance_risk_score,course_difficulty_index,failed_course_ratio,performance_trend,credit_completion_ratio,academic_consistency,study_efficiency,semester_momentum,programme_encoded,school_encoded,target_gpa,target_risk
STU05101,83.7,80.1,58.4,86.3,65.9,69.2,71.3,3,33,33,0,0.0,0.73,0.0,3.299999999999997,1.0,0.6272817566996636,1.1634728033472803,1.75,0.73,2,1.618,2
STU05102,75.5,96.1,51.9,80.6,68.0,69.3,72.9,3,45,45,0,0.0,0.62,0.0,1.2999999999999972,1.0,0.45351934058824095,1.1327091633466138,-1.019999999999996,0.62,1,1.8,2
STU05103,69.2,83.5,57.1,78.7,83.7,85.0,80.7,4,60,60,0,0.021505527282624413,0.55,0.0,1.2999999999999972,1.0,0.6097579098958072,1.289877049180328,-2.6400000000000006,0.55,1,2.565,0
STU05104,83.9,52.0,58.1,66.4,65.2,61.9,61.7,2,30,24,2,0.0,0.8,0.2,-3.3000000000000043,0.8,0.805186699062353,1.0742410714285715,0.0,0.8,2,0.83,2
STU05105,96.6,87.4,92.1,89.3,91.3,93.7,91.2,2,21,21,0,0.0,0.71,0.0,2.4000000000000057,1.0,0.9180921927476453,1.6937142857142855,0.0,0.71,3,3.557,0
STU05106,73.4,65.3,72.1,86.5,92.0,90.8,84.8,3,45,45,0,0.003115932771584928,0.4,0.0,-1.2000000000000028,1.0,0.6012477795255136,2.431764705882353,-0.12999999999999545,0.4,1,2.96,0
STU05107,64.6,47.9,40.1,60.5,58.9,53.6,54.0,4,60,6,18,0.051636656517403415,0.55,0.9,-5.299999999999997,0.1,0.7207947787817077,1.3080745341614908,-2.3500000000000014,0.55,1,0.1,2
STU05108,94.0,67.7,91.9,81.3,93.0,93.9,87.6,5,63,63,0,0.0,0.62,0.0,0.9000000000000057,1.0,0.6264911127042774,1.5389189189189187,-1.490000000000009,0.62,1,3.286,0
STU05109,78.8,73.2,77.1,88.0,92.0,93.8,87.6,3,33,33,0,0.0,0.73,0.0,1.7999999999999972,1.0,0.6940733566504691,1.7430612244897958,6.439999999999998,0.73,2,3.245,0
STU05110,65.5,71.0,67.8,85.1,92.9,90.8,85.3,2,21,21,0,0.04508099706413221,0.71,0.0,-2.1000000000000085,1.0,0.6172656854219163,1.4655066079295154,0.0,0.71,3,3.086,1
STU05111,75.2,69.2,65.9,70.9,85.2,83.4,78.2,2,30,30,0,0.0,0.55,0.0,-1.7999999999999972,1.0,0.7075828702388012,1.5560204081632654,0.0,0.55,1,2.31,1
STU05112,96.4,81.8,93.5,79.7,90.5,94.8,89.2,2,30,30,0,0.0,0.8,0.0,4.299999999999997,1.0,0.7702344189783373,1.2513669064748203,0.0,0.8,2,3.47,0
STU05113,63.4,46.8,20.4,42.6,29.0,28.4,32.7,1,15,0,5,0.060826816698144166,0.82,1.0,-0.6000000000000014,0.0,0.6357839469033066,0.885625,0.0,0.82,3,0.0,2
STU05114,90.3,96.3,92.8,98.9,94.2,93.0,94.7,3,33,33,0,0.0,0.18,0.0,-1.2000000000000028,1.0,0.9144105406282084,1.1687658227848101,-2.579999999999984,0.18,0,3.818,0
STU05115,78.5,72.7,73.8,76.8,91.7,90.6,84.5,1,15,15,0,0.0,0.55,0.0,-1.1000000000000085,1.0,0.6904537370781406,1.1209183673469387,0.0,0.55,1,3.06,0
STU05116,95.3,75.3,89.5,84.2,96.0,94.8,90.1,2,30,30,0,0.0,0.18,0.0,-1.2000000000000028,1.0,0.7170532048442873,1.316067415730337,0.0,0.18,0,3.5,0
STU05117,82.3,81.7,80.2,84.2,83.2,92.0,85.4,2,30,30,0,0.0,0.8,0.0,8.799999999999997,1.0,0.8471820254900186,1.8606703910614526,0.0,0.8,2,3.02,0
STU05118,72.3,59.4,51.6,66.0,71.9,75.9,68.3,3,33,30,1,0.00683051974596371,0.82,0.09090909090909091,4.0,0.9090909090909091,0.6758206943337958,1.504915254237288,-0.8000000000000114,0.82,3,1.327,2
STU05119,67.6,44.1,47.8,51.0,55.8,54.7,52.2,1,15,0,5,0.03099243396319439,0.55,1.0,-1.0999999999999943,0.0,0.8383522347819184,1.5659999999999998,0.0,0.55,1,0.0,2
STU05120,58.1,68.9,52.4,75.8,78.9,79.3,74.4,3,33,33,0,0.10696412967456442,0.73,0.0,0.3999999999999915,1.0,0.6255774816838306,1.6486363636363641,13.079999999999998,0.73,2,1.909,2
STU05121,77.2,68.6,68.4,78.7,79.1,74.5,75.0,2,30,30,0,0.0,0.8,0.0,-4.599999999999994,1.0,0.8261769737795236,1.341743119266055,0.0,0.8,2,2.0,1
STU05122,59.1,73.3,46.7,69.3,77.3,81.9,73.8,5,63,60,1,0.09761213039371694,0.62,0.047619047619047616,4.6000000000000085,0.9523809523809523,0.5439541933338519,1.2568558951965065,-4.152727272727262,0.62,1,1.9,2
STU05123,82.2,89.1,75.7,91.6,86.2,81.5,85.0,4,48,48,0,0.0,0.4,0.0,-4.700000000000003,1.0,0.7889260266583723,1.2848837209302326,-0.47999999999998977,0.4,1,3.0,0
STU05124,75.6,63.2,69.1,80.5,87.9,87.6,81.1,3,33,33,0,0.0,0.73,0.0,-0.30000000000001137,1.0,0.6295303281268791,1.3516666666666666,11.769999999999996,0.73,2,2.618,0
STU05125,71.0,66.9,58.2,71.7,84.9,86.8,78.1,3,33,33,0,0.012316805742712017,0.73,0.0,1.8999999999999915,1.0,0.5960129264994293,0.8276902173913043,-1.539999999999992,0.73,2,2.309,1
STU05126,74.7,67.6,65.4,78.3,83.7,82.8,78.4,6,90,90,0,0.00025298221281346673,0.55,0.0,-0.9000000000000057,1.0,0.7148236413102315,3.7748148148148153,-1.8449999999999989,0.55,1,2.347,1
STU05127,67.7,96.0,66.3,93.2,92.5,93.6,90.8,4,48,48,0,0.03036633613675462,0.4,0.0,1.0999999999999943,1.0,0.5873432957583803,1.4754999999999998,-2.2299999999999898,0.4,1,3.625,1
STU05128,87.2,80.9,77.2,84.3,80.5,76.6,79.6,6,90,90,0,0.0,0.55,0.0,-3.9000000000000057,1.0,0.8960502258032488,1.7538983050847454,-1.0100000000000051,0.55,1,2.44,1
STU05129,81.9,74.7,51.9,77.8,77.0,72.2,72.8,3,33,33,0,0.0,0.18,0.0,-4.799999999999997,1.0,0.6418457811997121,1.2344347826086957,0.8899999999999864,0.18,0,1.791,2
STU05130,80.1,74.4,72.7,84.1,88.2,86.8,83.5,2,27,27,0,0.0,0.22,0.0,-1.4000000000000057,1.0,0.7600625081401409,1.3512448132780084,0.0,0.22,0,2.9,0
STU05131,73.2,59.8,61.4,77.9,80.5,78.2,74.4,3,45,45,0,0.0037180640123591117,0.62,0.0,-2.299999999999997,1.0,0.6642868287759127,2.39801652892562,-1.8700000000000045,0.62,1,1.94,2
STU05132,83.4,64.2,83.8,76.2,92.9,93.1,85.2,4,60,60,0,0.0,0.55,0.0,0.19999999999998863,1.0,0.5932063039929072,1.5898564593301436,-2.6299999999999955,0.55,1,3.01,0
STU05133,87.7,92.0,86.3,96.5,99.4,93.4,94.7,1,15,15,0,0.0,0.55,0.0,-6.0,1.0,0.835085880935965,1.0522222222222222,0.0,0.55,1,3.94,0
STU05134,59.8,46.5,38.9,55.6,57.8,55.4,53.2,4,48,6,14,0.09123752314497384,0.4,0.875,-2.3999999999999986,0.125,0.7347474997499762,3.5466666666666664,-2.673333333333325,0.4,1,0.125,2
STU05135,96.4,98.3,96.1,96.2,94.1,93.3,95.0,1,15,15,0,0.0,0.18,0.0,-0.7999999999999972,1.0,0.9345103909853716,1.7073732718894008,0.0,0.18,0,3.88,0
STU05136,66.6,54.9,55.9,62.0,66.2,66.9,63.0,2,30,21,3,0.03748236918872662,0.73,0.3,0.7000000000000028,0.7,0.8129854432284896,1.9656000000000002,0.0,0.73,2,0.8,2
STU05137,71.2,53.8,49.9,68.8,67.7,74.5,66.0,1,15,12,1,0.011404690393121713,0.55,0.2,6.799999999999997,0.8,0.6487277092877631,1.763013698630137,0.0,0.55,1,1.06,2
STU05138,73.0,74.7,69.7,83.7,93.5,89.7,85.7,5,75,75,0,0.004354648431614539,0.55,0.0,-3.799999999999997,1.0,0.6672204600306351,1.5840284360189574,-4.563333333333333,0.55,1,3.08,0
STU05139,79.9,84.4,78.2,86.1,94.1,88.8,88.3,5,63,63,0,0.0,0.62,0.0,-5.299999999999997,1.0,0.8053864227643805,1.3093916349809887,0.8327272727272685,0.62,1,3.329,0
STU05140,93.9,87.4,92.9,91.1,96.5,96.1,93.8,2,21,21,0,0.0,0.71,0.0,-0.4000000000000057,1.0,0.8745674151851549,1.2485324232081911,0.0,0.71,3,3.914,0
STU05141,85.1,84.2,88.2,86.9,86.4,89.5,87.2,2,30,30,0,0.0,0.8,0.0,3.0999999999999943,1.0,0.9335587143077104,1.9213559322033895,0.0,0.8,2,3.21,0
STU05142,60.2,64.9,29.3,54.8,51.4,49.9,51.3,3,33,0,11,0.08765984088340396,0.73,1.0,-1.5,0.0,0.5668295177800469,1.3797931034482758,3.760000000000005,0.73,2,0.0,2
STU05143,93.0,86.0,90.5,97.7,93.5,91.0,91.9,3,45,45,0,0.0,0.62,0.0,-2.5,1.0,0.8569654276446114,1.7655665024630545,-2.8300000000000125,0.62,1,3.667,0
STU05144,72.5,72.3,58.6,82.8,83.4,83.7,79.2,3,33,33,0,0.006085806194501845,0.18,0.0,0.29999999999999716,1.0,0.6361425798170082,2.6176271186440676,1.0499999999999972,0.18,0,2.427,1
STU05145,63.2,80.1,44.4,76.0,75.5,69.9,71.5,1,15,15,0,0.06240668530189989,0.62,0.0,-5.599999999999994,1.0,0.5226613128791862,1.2791284403669725,0.0,0.62,1,1.6,2
STU05146,71.8,65.5,57.5,71.9,70.3,68.6,68.0,2,21,18,1,0.008813188770036446,0.71,0.14285714285714285,-1.7000000000000028,0.8571428571428571,0.8102106430802822,1.3740932642487047,0.0,0.71,3,1.229,2
STU05147,87.3,72.5,82.3,74.9,79.7,78.9,77.9,3,33,33,0,0.0,0.18,0.0,-0.7999999999999972,1.0,0.8693265307893161,1.7976923076923077,0.3400000000000034,0.18,0,2.3,1
STU05148,84.6,61.1,65.9,63.6,62.9,65.8,63.9,1,15,12,1,0.0,0.4,0.2,2.8999999999999986,0.8,0.932234062965069,1.9023664122137403,0.0,0.4,1,0.86,2
STU05149,96.8,91.3,92.8,89.5,89.9,88.2,89.8,1,15,15,0,0.0,0.18,0.0,-1.7000000000000028,1.0,0.9411876808067486,1.2419148936170212,0.0,0.18,0,3.4,0
STU05150,75.6,70.1,75.2,79.9,91.0,87.0,83.4,5,63,63,0,0.0,0.62,0.0,-4.0,1.0,0.7166607843747868,1.642727272727273,1.314545454545467,0.62,1,2.843,0
STU05151,84.7,80.4,80.9,84.4,71.7,77.8,77.7,2,24,24,0,0.0,0.75,0.0,6.099999999999994,1.0,0.842368220914126,0.84175,0.0,0.75,2,2.25,1
STU05152,67.8,50.5,39.2,56.1,45.8,51.4,49.1,5,75,0,25,0.029744512098872983,0.55,1.0,5.600000000000001,0.0,0.7866276077422907,2.1042857142857145,-1.4300000000000068,0.55,1,0.0,2
STU05153,61.3,48.7,44.0,59.3,68.7,67.8,61.5,3,45,33,4,0.07807085860270122,0.4,0.26666666666666666,-0.9000000000000057,0.7333333333333333,0.6294673503664698,1.2492187499999998,-3.7199999999999918,0.4,1,0.793,2
STU05154,73.2,49.4,57.7,56.7,68.6,67.8,62.6,7,105,69,12,0.0037180640123591117,0.55,0.34285714285714286,-0.7999999999999972,0.6571428571428571,0.7295415414933788,1.1147945205479453,-2.411999999999992,0.55,1,0.777,2
STU05155,90.0,62.6,70.0,75.7,87.9,92.0,81.7,1,15,15,0,0.0,0.55,0.0,4.099999999999994,1.0,0.591815673445875,1.15028880866426,0.0,0.55,1,2.74,0
STU05156,86.2,90.8,83.4,98.1,90.9,93.1,91.9,8,117,117,0,0.0,0.55,0.0,2.1999999999999886,1.0,0.8233868005436112,1.4279282868525898,-1.5242857142857247,0.55,1,3.71,0
STU05157,95.9,57.0,82.7,70.4,86.2,85.6,78.9,5,63,63,0,0.0,0.62,0.0,-0.6000000000000085,1.0,0.5807652474116944,1.0088852459016393,-0.1918181818181921,0.62,1,2.376,1
STU05158,88.7,72.4,63.8,76.2,59.8,60.8,64.9,2,30,21,3,0.0,0.8,0.3,1.0,0.7,0.7564612738985621,1.6762251655629141,0.0,0.8,2,0.97,2
STU05159,87.5,66.6,74.3,72.9,81.9,84.7,78.3,2,30,30,0,0.0,0.4,0.0,2.799999999999997,1.0,0.7577145852053362,1.179034749034749,0.0,0.4,1,2.29,1
STU05160,69.5,63.5,31.1,60.2,47.6,45.4,49.6,5,63,0,21,0.01985876054466568,0.62,1.0,-2.200000000000003,0.0,0.5687704916301658,1.3159183673469388,-1.5354545454545487,0.62,1,0.0,2
STU05161,59.3,51.3,25.8,50.9,56.5,51.2,50.2,2,27,0,9,0.09577619591372226,0.22,1.0,-5.299999999999997,0.0,0.5948484508510701,0.9457971014492753,0.0,0.22,0,0.0,2
STU05162,92.1,69.8,73.0,76.3,74.8,70.9,72.9,1,15,15,0,0.0,0.18,0.0,-3.8999999999999915,1.0,0.910600770572548,1.1748347107438017,0.0,0.18,0,1.78,2
STU05163,79.5,63.7,79.0,85.0,93.0,91.8,85.6,7,105,105,0,0.0,0.55,0.0,-1.2000000000000028,1.0,0.6025497934751239,1.4327896995708154,0.35999999999999943,0.55,1,3.049,0
STU05164,74.5,48.4,42.8,60.7,60.2,65.2,58.3,4,48,18,10,0.0005443310539518174,0.4,0.625,5.0,0.375,0.6860148623474883,1.2158823529411762,-1.586666666666673,0.4,1,0.375,2
STU05165,71.3,54.9,60.7,66.0,74.4,77.4,69.7,2,30,30,0,0.01095748011042551,0.8,0.0,3.0,1.0,0.6884144490584398,1.6474545454545455,0.0,0.8,2,1.43,2
STU05166,83.7,72.4,68.0,88.4,87.7,83.6,82.3,1,15,15,0,0.0,0.82,0.0,-4.1000000000000085,1.0,0.6906242845126118,2.630901639344262,0.0,0.82,3,2.8,0
STU05167,77.9,54.1,59.1,51.4,68.8,73.5,64.5,2,30,27,1,0.0,0.62,0.1,4.700000000000003,0.9,0.6838829330770008,3.49375,0.0,0.62,1,0.96,2
STU05168,58.3,54.6,60.7,64.4,82.5,81.0,72.9,3,33,33,0,0.10507098693881343,0.82,0.0,-1.5,1.0,0.5839965277922685,1.9607586206896555,6.450000000000003,0.82,3,1.836,2
STU05169,77.3,61.9,51.4,57.9,65.8,62.0,61.5,2,30,21,3,0.0,0.55,0.3,-3.799999999999997,0.7,0.8178675695483579,1.1260563380281692,0.0,0.55,1,0.8,2
STU05170,97.0,93.0,92.9,96.6,89.2,86.5,90.5,5,63,63,0,0.0,0.62,0.0,-2.700000000000003,1.0,0.8704580719955461,2.521071428571429,-1.8972727272727354,0.62,1,3.49,0
STU05171,82.9,66.6,71.5,79.5,77.6,79.2,76.1,3,33,33,0,0.0,0.82,0.0,1.6000000000000085,1.0,0.8118895123722348,2.2829999999999995,-7.589999999999989,0.82,3,2.082,1
STU05172,76.7,65.8,64.0,78.5,74.4,69.4,71.2,2,30,30,0,0.0,0.8,0.0,-5.0,1.0,0.7994950818004151,1.4313402061855671,0.0,0.8,2,1.61,2
STU05173,74.2,64.9,42.9,64.6,50.0,52.1,54.4,1,15,3,4,0.0011016485962545481,0.71,0.8,2.1000000000000014,0.2,0.6794362604549431,2.4386206896551723,0.0,0.71,3,0.2,2
STU05174,75.3,89.5,63.1,84.9,78.6,79.8,80.0,7,105,105,0,0.0,0.55,0.0,1.2000000000000028,1.0,0.6672889141211753,1.1908396946564888,-1.274000000000001,0.55,1,2.491,1
STU05175,71.9,51.3,35.0,52.7,52.7,53.9,51.1,3,45,0,15,0.008403315042511694,0.55,1.0,1.1999999999999957,0.0,0.7351058911774577,3.0195454545454545,-2.8499999999999943,0.55,1,0.0,2
STU05176,79.3,96.9,64.6,90.9,68.3,66.1,74.9,7,105,105,0,0.0,0.55,0.0,-2.200000000000003,1.0,0.4898714758895448,1.6597159090909095,-0.8960000000000008,0.55,1,2.017,1
STU05177,95.3,80.1,94.6,86.8,92.6,94.5,90.6,4,60,60,0,0.0,0.55,0.0,1.9000000000000057,1.0,0.7918147192736453,1.985056179775281,0.6600000000000108,0.55,1,3.57,0
STU05178,87.8,68.3,81.9,74.0,83.9,83.2,79.7,5,75,75,0,0.0,0.55,0.0,-0.7000000000000028,1.0,0.7722013559693073,1.480142857142857,-1.8633333333333155,0.55,1,2.488,1
STU05179,92.2,79.0,74.3,84.9,71.9,75.6,76.2,2,30,30,0,0.0,0.73,0.0,3.6999999999999886,1.0,0.8320284415609462,1.3386486486486486,0.0,0.73,2,2.16,1
STU05180,80.0,71.5,65.1,71.7,83.5,80.2,77.1,1,15,15,0,0.0,0.73,0.0,-3.299999999999997,1.0,0.7535586614763397,1.481231527093596,0.0,0.73,2,2.26,1
STU05181,77.0,75.6,63.9,83.0,77.7,74.2,75.8,2,24,24,0,0.0,0.75,0.0,-3.5,1.0,0.7670073916289284,1.247341772151899,0.0,0.75,2,2.087,1
STU05182,91.6,95.5,86.3,97.3,92.5,92.7,93.1,5,63,63,0,0.0,0.62,0.0,0.20000000000000284,1.0,0.8606842116309537,1.2022847682119204,0.1799999999999926,0.62,1,3.814,0
STU05183,83.0,53.7,69.0,67.7,78.4,73.6,70.7,4,60,57,1,0.0,0.55,0.05,-4.800000000000011,0.95,0.6909027481340038,1.2309375000000002,0.9500000000000028,0.55,1,1.59,2
STU05184,60.3,60.1,20.0,51.7,34.1,38.0,40.4,2,24,0,8,0.08677289899502036,0.75,1.0,3.8999999999999986,0.0,0.47913853409311735,0.9847499999999997,0.0,0.75,2,0.0,2
STU05185,94.9,63.7,77.9,86.2,86.2,85.1,81.7,6,90,90,0,0.0,0.55,0.0,-1.1000000000000085,1.0,0.6781874251472866,1.4098672566371684,-2.4299999999999926,0.55,1,2.673,0
STU05186,55.5,73.5,40.2,70.8,77.1,75.0,71.3,3,33,33,0,0.13257450735341242,0.18,0.0,-2.0999999999999943,1.0,0.4888933575074572,3.350240963855421,2.1099999999999994,0.18,0,1.664,2
STU05187,92.1,66.8,78.0,73.4,74.5,74.7,73.6,1,15,15,0,0.0,0.55,0.0,0.20000000000000284,1.0,0.862980131205564,1.0631111111111111,0.0,0.55,1,1.88,2
STU05188,81.8,81.0,59.6,75.4,76.3,78.1,75.7,3,33,33,0,0.0,0.73,0.0,1.7999999999999972,1.0,0.7209201627570427,1.2149382716049384,-1.7800000000000011,0.73,2,2.036,1
STU05189,95.0,89.2,73.5,84.8,70.3,71.0,75.8,3,33,33,0,0.0,0.18,0.0,0.7000000000000028,1.0,0.7113575837745871,1.5979459459459457,7.439999999999998,0.18,0,2.1,1
STU05190,82.0,62.7,63.7,71.1,74.5,75.7,71.5,3,33,33,0,0.0,0.73,0.0,1.2000000000000028,1.0,0.7987041977586219,1.9637323943661968,1.3500000000000085,0.73,2,1.6,2
STU05191,73.1,77.2,56.6,86.5,76.1,73.4,75.0,2,30,30,0,0.00403216695715474,0.8,0.0,-2.6999999999999886,1.0,0.6371363892589945,1.7620481927710843,0.0,0.8,2,1.93,2
STU05192,89.6,87.8,88.1,93.3,88.6,86.4,88.5,2,24,24,0,0.0,0.75,0.0,-2.1999999999999886,1.0,0.9125484260989102,1.3535294117647059,0.0,0.75,2,3.375,0
STU05193,59.1,72.3,30.4,58.7,48.4,46.7,51.2,8,117,3,37,0.09761213039371694,0.55,0.9487179487179487,-1.6999999999999957,0.02564102564102564,0.48302697254971694,1.7828571428571427,-2.499999999999993,0.55,1,0.026,2
STU05194,60.9,48.1,45.4,66.7,64.2,61.3,59.4,2,24,12,4,0.0815148575414323,0.75,0.5,-2.9000000000000057,0.5,0.6759235344003586,1.690948905109489,0.0,0.75,2,0.5,2
STU05195,74.7,76.6,42.6,66.4,59.2,60.1,61.5,3,33,24,3,0.00025298221281346673,0.18,0.2727272727272727,0.8999999999999986,0.7272727272727273,0.5866370978318339,1.5989999999999998,0.6499999999999986,0.18,0,0.727,2
STU05196,92.0,80.2,91.4,84.5,93.7,91.7,89.5,2,27,27,0,0.0,0.22,0.0,-2.0,1.0,0.8096932301081575,1.8867567567567565,0.0,0.22,0,3.411,0
STU05197,72.9,75.9,57.6,79.2,74.8,73.7,73.6,4,48,48,0,0.004685296148590804,0.4,0.0,-1.0999999999999943,1.0,0.7187073489129949,1.216271186440678,-3.7666666666666657,0.4,1,1.869,2
STU05198,90.3,93.3,83.4,95.6,93.4,91.2,92.1,1,15,15,0,0.0,0.62,0.0,-2.200000000000003,1.0,0.8425127871152004,1.769408866995074,0.0,0.62,1,3.68,0
STU05199,92.3,58.6,90.8,81.5,83.7,89.4,82.0,3,33,33,0,0.0,0.82,0.0,5.700000000000003,1.0,0.5667628311831445,1.289516129032258,-7.929999999999993,0.82,3,2.691,0
STU05200,74.9,78.4,68.1,79.0,93.9,98.6,88.2,3,33,33,0,4.868644955601062e-05,0.73,0.0,4.699999999999989,1.0,0.5851573256709907,1.1985365853658536,-5.689999999999998,0.73,2,3.336,0
STU05201,75.0,89.3,59.5,82.0,71.2,68.8,73.6,5,63,63,0,0.0,0.62,0.0,-2.4000000000000057,1.0,0.6115944273199869,0.9897931034482759,-2.4481818181818085,0.62,1,1.867,2
STU05202,76.2,62.4,61.2,74.0,71.0,69.3,68.7,8,117,114,1,0.0,0.55,0.02564102564102564,-1.7000000000000028,0.9743589743589743,0.8148514110234701,1.44827027027027,0.27214285714286746,0.55,1,1.377,2
STU05203,70.7,65.5,62.4,69.5,75.7,83.1,74.1,1,15,15,0,0.01372811119699417,0.55,0.0,7.3999999999999915,1.0,0.7237794761829278,1.5621081081081079,0.0,0.55,1,1.86,2
STU05204,92.8,70.9,68.2,71.4,67.2,65.0,67.8,2,30,27,1,0.0,0.4,0.1,-2.200000000000003,0.9,0.9115064346344259,2.1497560975609753,0.0,0.4,1,1.26,2
STU05205,79.8,48.7,37.0,48.9,40.0,40.0,42.3,4,60,0,20,0.0,0.55,1.0,0.0,0.0,0.8164637486610463,0.7397757847533633,-0.36999999999999744,0.55,1,0.0,2
STU05206,72.7,66.1,52.0,67.0,74.3,73.4,69.5,7,105,102,1,0.005370316219394924,0.55,0.02857142857142857,-0.8999999999999915,0.9714285714285714,0.7022808930104305,1.7715686274509805,-3.3419999999999987,0.55,1,1.451,2
STU05207,81.0,57.8,79.4,80.0,92.6,91.1,83.7,6,90,90,0,0.0,0.55,0.0,-1.5,1.0,0.5360172416996511,2.994770642201835,-2.8799999999999955,0.55,1,2.863,0
STU05208,94.3,83.4,93.0,82.9,86.9,83.4,85.3,3,33,33,0,0.0,0.18,0.0,-3.5,1.0,0.857689697413637,1.8584916201117316,-5.760000000000005,0.18,0,3.064,0
STU05209,74.5,88.1,73.6,96.0,93.1,93.6,91.0,3,45,45,0,0.0005443310539518174,0.55,0.0,0.5,1.0,0.699598416929752,1.4604938271604941,1.7199999999999989,0.55,1,3.62,0
STU05210,90.3,65.7,81.1,82.6,92.6,89.6,85.0,8,117,117,0,0.0,0.55,0.0,-3.0,1.0,0.6518030570049314,1.0106707317073171,-0.0714285714285694,0.55,1,2.982,0
STU05211,61.4,48.4,48.8,58.5,63.4,62.2,58.6,3,45,21,8,0.07721762991940617,0.4,0.5333333333333333,-1.1999999999999957,0.4666666666666667,0.7592188637879712,1.4283749999999995,-1.8900000000000006,0.4,1,0.467,2
STU05212,59.2,62.1,33.6,64.0,52.4,54.5,54.3,5,63,9,18,0.09669271066784865,0.62,0.8571428571428571,2.1000000000000014,0.14285714285714285,0.5978294999491993,0.9804166666666665,0.01545454545454561,0.62,1,0.143,2
STU05213,57.1,50.8,19.4,46.1,45.8,44.9,43.7,2,27,0,9,0.11659707384677209,0.22,1.0,-0.8999999999999986,0.0,0.5829801496864262,1.5493636363636365,0.0,0.22,0,0.0,2
STU05214,85.8,66.9,84.9,92.2,95.2,93.7,89.0,2,30,30,0,0.0,0.18,0.0,-1.5,1.0,0.6103035369247838,1.5565022421524666,0.0,0.18,0,3.4,0
STU05215,69.2,56.6,52.9,64.9,73.8,66.3,65.6,4,48,42,2,0.021505527282624413,0.4,0.125,-7.5,0.875,0.7240873729279905,1.0528395061728395,-2.356666666666669,0.4,1,1.044,2
STU05216,62.1,55.8,35.6,59.7,68.1,59.7,59.2,3,45,21,8,0.07133335825544736,0.4,0.5333333333333333,-8.399999999999991,0.4666666666666667,0.5952545381491117,2.7485714285714287,2.6899999999999977,0.4,1,0.467,2
STU05217,88.3,75.9,67.3,69.9,66.4,65.1,68.0,5,63,57,2,0.0,0.62,0.09523809523809523,-1.3000000000000114,0.9047619047619048,0.857358257628888,1.105,3.374545454545455,0.62,1,1.3,2
STU05218,73.0,68.1,49.8,66.7,71.4,71.8,68.2,3,45,42,1,0.004354648431614539,0.55,0.06666666666666667,0.3999999999999915,0.9333333333333333,0.6976150356471627,1.2974634146341464,-0.9799999999999898,0.55,1,1.38,2
STU05219,73.7,53.3,38.9,50.3,44.5,42.9,45.6,2,30,0,10,0.002282039373828521,0.62,1.0,-1.6000000000000014,0.0,0.807034833310373,0.92625,0.0,0.62,1,0.0,2
STU05220,90.5,72.4,63.2,70.0,60.1,61.0,64.0,4,60,42,6,0.0,0.55,0.3,0.8999999999999986,0.7,0.8155850090451189,1.476923076923077,3.359999999999985,0.55,1,0.83,2
STU05221,81.5,50.9,47.8,52.5,63.9,62.3,58.2,2,30,15,5,0.0,0.55,0.5,-1.6000000000000014,0.5,0.7606443835814353,1.6329496402877701,0.0,0.55,1,0.5,2
STU05222,76.7,56.1,72.8,82.5,85.3,83.5,78.7,3,33,33,0,0.0,0.73,0.0,-1.7999999999999972,1.0,0.594745621724933,1.6501612903225809,-0.6700000000000159,0.73,2,2.364,1
STU05223,75.6,86.3,74.5,95.0,90.6,90.2,88.9,8,117,117,0,0.0,0.55,0.0,-0.3999999999999915,1.0,0.7399636777508017,1.4816666666666667,-3.5335714285714204,0.55,1,3.395,0
STU05224,73.0,66.9,55.2,69.0,76.5,83.3,73.8,4,60,60,0,0.004354648431614539,0.55,0.0,6.799999999999997,1.0,0.6469859933531124,1.2964864864864865,-3.0,0.55,1,1.93,2
STU05225,84.1,79.8,81.3,85.3,92.6,92.2,88.3,4,48,48,0,0.0,0.4,0.0,-0.3999999999999915,1.0,0.8008825025825762,1.663623188405797,-1.1366666666666845,0.4,1,3.312,0
STU05226,71.1,54.5,71.8,72.5,90.5,86.4,79.3,4,48,48,0,0.01185782442103106,0.4,0.0,-4.099999999999994,1.0,0.5265809936688689,1.4057727272727272,-0.25,0.4,1,2.444,1
STU05227,74.0,51.0,64.8,71.5,79.4,78.6,72.3,8,117,117,0,0.0015396007178390021,0.55,0.0,-0.8000000000000114,1.0,0.6097749936824197,1.311488372093023,-2.4749999999999943,0.55,1,1.726,2
STU05228,72.9,69.2,54.4,63.0,61.1,60.5,61.7,6,90,42,16,0.004685296148590804,0.55,0.5333333333333333,-0.6000000000000014,0.4666666666666667,0.822821496162141,3.2517567567567567,-4.940000000000012,0.55,1,0.573,2
STU05229,90.9,83.3,86.6,92.3,86.9,83.9,86.2,4,60,60,0,0.0,0.55,0.0,-3.0,1.0,0.8812565791296209,1.3555645161290324,-2.8500000000000085,0.55,1,3.135,0
STU05230,91.0,78.6,81.7,95.1,79.7,78.7,81.8,5,63,63,0,0.0,0.62,0.0,-1.0,1.0,0.7663383262540094,2.3807462686567162,-0.9700000000000131,0.62,1,2.643,0
STU05231,75.7,88.7,65.6,92.0,93.5,92.6,89.5,2,30,30,0,0.0,0.8,0.0,-0.9000000000000057,1.0,0.6062615081046812,1.1481907894736842,0.0,0.8,3,3.43,0
